College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.0,152.0,138.5,145.5,,,98.5,,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",IT,INFORMATION TECHNOLOGY,164.0,156.5,149.0,154.0,,,127.0,99.5,
1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ME,MECHANICAL ENGINEERING,106.0,80.5,81.0,90.5,,,82.0,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",AE,AERONAUTICAL ENGINEERING,115.0,82.5,,83.5,,,,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),126.0,117.0,,96.0,,,92.0,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",CS,COMPUTER SCIENCE AND ENGINEERING,132.0,80.5,,82.0,,,108.0,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,87.5,84.0,80.0,81.0,,,81.0,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",IT,INFORMATION TECHNOLOGY,139.0,98.5,77.5,97.5,,,89.5,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",MD,MEDICAL ELECTRONICS ENGINEERING,128.0,83.5,,81.0,,,110.0,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",MU,MECHANICAL AND AUTOMATION ENGINEERING,80.0,,,,,,,,
1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",SC,Computer Science and Engineering (Cyber Security),107.5,89.5,88.5,83.5,,,97.0,83.5,
1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",MR,MARINE ENGINEERING,117.0,,,,,,,,
1125,"PMR Engineering College,Adayalampattu, Chennai-600095",CS,COMPUTER SCIENCE AND ENGINEERING,84.5,,,,,,,,
1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,119.0,100.0,,109.0,,,115.0,,
1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",AG,AGRICULTURAL ENGINEERING,120.5,,,,,,,,
1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",BM,BIO MEDICAL ENGINEERING,91.0,89.0,,84.0,,,,,
1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",CS,COMPUTER SCIENCE AND ENGINEERING,132.0,116.0,,97.5,,,85.0,,
1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,101.5,80.0,,99.0,,,,,
1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",RM,ROBOTICS AND AUTOMATION,92.5,,,,,,,,
1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",SC,Computer Science and Engineering (Cyber Security),83.5,,,,,,,,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",AE,AERONAUTICAL ENGINEERING,144.33,,,,,,,,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",BT,BIO TECHNOLOGY,82.0,,,,,,,,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CH,CHEMICAL ENGINEERING,93.0,,,,,,,,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CS,COMPUTER SCIENCE AND ENGINEERING,142.5,116.0,133.0,121.0,,,91.0,,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,111.5,106.5,108.5,84.5,,,82.0,,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,89.0,,,,,,,,
1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",IT,INFORMATION TECHNOLOGY,143.0,114.0,130.5,111.5,,,120.5,,
1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,176.5,169.0,165.5,161.0,,,129.5,101.5,
1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,179.5,174.5,164.5,167.0,,,123.0,126.0,119.5
1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,174.0,168.53,161.0,160.5,,,130.0,,
1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",SC,Computer Science and Engineering (Cyber Security),176.0,168.305,169.5,162.5,,,131.0,,
1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CE,CIVIL ENGINEERING,156.365,,,,,,,,
1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CS,COMPUTER SCIENCE AND ENGINEERING,120.0,81.5,,102.5,,,104.5,99.5,
1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,80.0,,,80.0,,,,,
1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",ME,MECHANICAL ENGINEERING,134.85,,,,,,,,
1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,146.5,126.0,,113.0,,,88.5,90.5,
1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",CE,CIVIL ENGINEERING,81.0,,,,,,,,
1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",CS,COMPUTER SCIENCE AND ENGINEERING,163.0,138.0,127.0,130.5,,,105.0,82.5,
1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,112.5,83.5,,82.0,,,81.5,93.5,
1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,80.5,,,,,,,,
1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",ME,MECHANICAL ENGINEERING,92.0,,,,,,,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,166.0,151.0,134.5,148.5,,,99.0,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156.0,149.0,128.0,146.5,,,109.0,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",CS,COMPUTER SCIENCE AND ENGINEERING,167.5,157.5,156.0,152.0,,,120.0,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,149.0,143.5,145.5,,,91.5,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",IT,INFORMATION TECHNOLOGY,162.0,154.0,142.5,151.0,,,98.0,,
1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",ME,MECHANICAL ENGINEERING,142.0,127.5,,106.0,,,,,
1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,173.0,163.5,172.0,160.5,,,115.5,,
1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CS,COMPUTER SCIENCE AND ENGINEERING,182.385,173.0,166.5,168.5,,,134.5,,120.0
1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172.5,162.5,150.5,154.0,,,93.5,,
1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,164.5,153.0,145.0,147.0,,,92.5,,
1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",IT,INFORMATION TECHNOLOGY,178.5,170.5,159.0,171.0,,,129.5,,
1149,"St. Josephs Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",ME,MECHANICAL ENGINEERING,112.0,107.5,,86.0,,,,,
1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",AG,AGRICULTURAL ENGINEERING,79.5,,,,,,,,
1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",BM,BIO MEDICAL ENGINEERING,80.0,,,,,,,,
1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",FD,FOOD TECHNOLOGY,120.5,,,,,,,,
1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,144.0,124.5,112.5,86.5,,,99.5,,
1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",CS,COMPUTER SCIENCE AND ENGINEERING,139.5,119.5,115.5,86.5,,,108.0,122.0,
1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,130.5,110.5,102.5,110.5,,,92.5,,
1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,107.5,103.0,93.0,104.5,,,85.5,,
1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",IT,INFORMATION TECHNOLOGY,144.5,120.5,110.0,100.5,,,117.5,,
1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",ME,MECHANICAL ENGINEERING,99.0,80.0,99.0,88.0,,,,,
1205,"Lord Venkateshwaraa Engineering College, Walajabad Post, Kancheepuram District 631605",CS,COMPUTER SCIENCE AND ENGINEERING,87.0,,,,,,,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,121.0,98.0,,85.0,,,83.5,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),117.5,82.5,,107.0,,,,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",BM,BIO MEDICAL ENGINEERING,109.0,84.0,,94.0,,,80.0,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,134.0,105.5,88.5,104.5,,,116.5,92.5,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,114.5,80.0,,80.0,,,93.5,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,136.5,108.5,106.5,91.5,,,81.5,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,81.5,,,,,,,,
1207,"Kings Engineering College, Sriperumpudur Taluk, Kancheepuram District 602105",RM,ROBOTICS AND AUTOMATION,83.5,,,,,,80.0,,
1209,"Pallavan College of Engineering, Thimmasamudram, Kancheepuram District 631502",CE,CIVIL ENGINEERING,83.0,,,,,,,,
1209,"Pallavan College of Engineering, Thimmasamudram, Kancheepuram District 631502",CS,COMPUTER SCIENCE AND ENGINEERING,85.5,,,,,,,,
1209,"Pallavan College of Engineering, Thimmasamudram, Kancheepuram District 631502",IT,INFORMATION TECHNOLOGY,109.5,,,,,,,,
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,172.5,164.0,149.0,159.5,,,120.5,,
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",AL,Artificial Intelligence and Machine Learning,177.0,163.0,166.0,163.5,,,94.5,,
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,171.0,162.0,148.5,160.0,,,89.0,,
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",CS,COMPUTER SCIENCE AND ENGINEERING,180.0,170.0,154.0,163.0,,,133.5,130.5,111.0
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,161.5,141.5,157.5,,,116.0,,
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,160.5,153.0,129.0,146.0,,,84.0,,
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",IT,INFORMATION TECHNOLOGY,175.5,166.5,170.0,163.5,,,126.5,111.5,107.0
1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",ME,MECHANICAL ENGINEERING,130.5,86.5,101.0,95.5,,,82.5,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,191.0,189.33,190.0,188.5,,,164.0,134.5,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AE,AERONAUTICAL ENGINEERING,180.0,165.0,167.0,154.5,,,137.0,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AL,Artificial Intelligence and Machine Learning,190.0,187.0,178.0,182.0,,,161.5,129.0,115.5
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AU,AUTOMOBILE ENGINEERING,162.0,156.5,136.5,134.0,,,,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",BM,BIO MEDICAL ENGINEERING,181.735,172.33,172.0,158.5,,,142.5,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",BT,BIO TECHNOLOGY,182.5,168.5,154.0,152.0,,,141.5,129.0,174.405
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,188.5,187.0,184.5,182.5,,,164.5,137.5,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CD,COMPUTER SCIENCE AND DESIGN,188.5,186.0,186.0,182.095,,,161.0,135.0,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CE,CIVIL ENGINEERING,162.5,150.0,84.0,137.5,,,137.0,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CH,CHEMICAL ENGINEERING,173.5,164.5,166.0,150.0,,,122.5,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,193.08,190.635,189.5,188.0,,,172.5,117.5,135.0
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,190.0,188.0,184.38,184.0,,,162.0,101.0,120.0
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,184.0,179.0,173.0,173.5,,,154.0,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",FD,FOOD TECHNOLOGY,173.0,163.5,122.5,152.0,,,146.0,139.5,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,191.5,189.5,187.0,186.5,,,165.315,106.0,155.5
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,174.5,164.5,166.5,159.5,,,128.5,97.0,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",MZ,Mechatronics Engineering,178.0,171.0,173.5,162.0,,,132.5,,
1211,"Rajalakshmi Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",RM,ROBOTICS AND AUTOMATION,182.5,174.5,,157.5,,,145.1,,
1212,"Rajiv Gandhi College of Engineering, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",BM,BIO MEDICAL ENGINEERING,82.5,,,,,,,,
1212,"Rajiv Gandhi College of Engineering, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,142.0,93.0,,95.5,,,88.5,,
1212,"Rajiv Gandhi College of Engineering, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,86.0,,,84.5,,,,,
1212,"Rajiv Gandhi College of Engineering, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,85.77,,,,,,,,
1212,"Rajiv Gandhi College of Engineering, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,93.5,,,,,,,,
1212,"Rajiv Gandhi College of Engineering, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",PE,PETROLEUM ENGINEERING,93.5,,,,,,,,
1213,"S K R Engineering College, Poonamallee, Chennai 600123",BM,BIO MEDICAL ENGINEERING,80.0,,,,,,,,
1213,"S K R Engineering College, Poonamallee, Chennai 600123",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,84.0,,,,,,,,
1213,"S K R Engineering College, Poonamallee, Chennai 600123",CS,COMPUTER SCIENCE AND ENGINEERING,124.0,115.5,87.5,98.0,,,98.5,,
1213,"S K R Engineering College, Poonamallee, Chennai 600123",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,81.0,,,,,,,,
1213,"S K R Engineering College, Poonamallee, Chennai 600123",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,99.5,,,,,,,,
1213,"S K R Engineering College, Poonamallee, Chennai 600123",IT,INFORMATION TECHNOLOGY,105.5,85.5,104.5,96.5,,,,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,175.0,166.5,170.0,159.0,,,119.5,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AG,AGRICULTURAL ENGINEERING,156.0,143.0,,142.0,,,108.0,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",AL,Artificial Intelligence and Machine Learning,171.5,162.5,167.5,156.5,,,108.5,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",BM,BIO MEDICAL ENGINEERING,177.5,166.0,176.0,157.5,,,111.5,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CE,CIVIL ENGINEERING,140.5,117.0,,106.5,,,,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CH,CHEMICAL ENGINEERING,155.0,150.5,149.5,138.0,,,102.5,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CI,Computer Science and Engineering (Internet of Things),167.0,164.0,161.0,159.5,,,116.0,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,181.5,173.5,164.0,171.5,,,130.5,109.5,107.5
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,161.5,148.5,159.0,,,108.0,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,164.5,157.5,164.5,150.5,,,109.0,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,167.0,161.0,152.0,147.0,,,161.0,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,177.5,170.0,166.0,166.5,,,126.5,,100.0
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",MD,MEDICAL ELECTRONICS ENGINEERING,151.0,143.5,139.0,131.5,,,,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,146.0,122.5,134.5,128.0,,,111.5,,
1216,"Saveetha Engineering College (Autonomous), Thandalam, Sriperumpudur Taluk, Kancheepuram District 602105",SC,Computer Science and Engineering (Cyber Security),175.0,166.5,169.5,158.5,,,130.0,,
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,130.5,99.0,,83.5,,,120.5,115.0,
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",BM,BIO MEDICAL ENGINEERING,137.5,,,,,,,,
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",BT,BIO TECHNOLOGY,102.0,,,,,,,,
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",CS,COMPUTER SCIENCE AND ENGINEERING,143.0,134.5,118.0,121.5,,,125.5,,
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,83.5,,,,,,,,
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",FD,FOOD TECHNOLOGY,91.0,,,,,,,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,112.5,88.0,92.0,,,,,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",BM,BIO MEDICAL ENGINEERING,106.0,,,,,,,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",CS,COMPUTER SCIENCE AND ENGINEERING,116.5,92.5,,89.5,,,80.0,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,83.0,,,,,,,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,91.5,,,,,,,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",IT,INFORMATION TECHNOLOGY,116.0,98.5,101.5,94.0,,,101.0,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",ME,MECHANICAL ENGINEERING,80.0,,,,,,,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",MZ,Mechatronics Engineering,131.0,,,,,,,,
1218,"Sri Muthukumaran Institute of Technology, Near Mangadu, Chennai 600069",PH,PHARMACEUTICAL TECHNOLOGY,118.0,,,,,,,,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,191.5,190.5,184.0,183.0,,,166.0,121.5,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",AU,AUTOMOBILE ENGINEERING,161.5,153.5,148.0,147.0,,,97.0,,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",BT,BIO TECHNOLOGY,189.5,183.0,177.5,163.5,,,159.0,,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",CE,CIVIL ENGINEERING,169.0,146.5,,151.5,,,144.5,,154.0
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",CH,CHEMICAL ENGINEERING,178.5,162.5,177.5,145.0,,,95.0,,
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai-Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,195.5,193.295,189.0,190.0,,,175.5,152.5,171.5
